county,town,village,office,number,candidates,votes
高雄市,楠梓區,仁昌里,575,1,朱立倫/王如玄,318
高雄市,楠梓區,仁昌里,575,2,蔡英文/陳建仁,410
高雄市,楠梓區,仁昌里,575,3,宋楚瑜/徐欣瑩,121
高雄市,楠梓區,仁昌里,576,1,朱立倫/王如玄,290
高雄市,楠梓區,仁昌里,576,2,蔡英文/陳建仁,523
高雄市,楠梓區,仁昌里,576,3,宋楚瑜/徐欣瑩,136
高雄市,楠梓區,加昌里,569,1,朱立倫/王如玄,381
高雄市,楠梓區,加昌里,569,2,蔡英文/陳建仁,506
高雄市,楠梓區,加昌里,569,3,宋楚瑜/徐欣瑩,143
高雄市,楠梓區,加昌里,570,1,朱立倫/王如玄,386
高雄市,楠梓區,加昌里,570,2,蔡英文/陳建仁,531
高雄市,楠梓區,加昌里,570,3,宋楚瑜/徐欣瑩,121
高雄市,楠梓區,加昌里,571,1,朱立倫/王如玄,319
高雄市,楠梓區,加昌里,571,2,蔡英文/陳建仁,561
高雄市,楠梓區,加昌里,571,3,宋楚瑜/徐欣瑩,125
高雄市,楠梓區,加昌里,572,1,朱立倫/王如玄,373
高雄市,楠梓區,加昌里,572,2,蔡英文/陳建仁,442
高雄市,楠梓區,加昌里,572,3,宋楚瑜/徐欣瑩,126
高雄市,楠梓區,加昌里,573,1,朱立倫/王如玄,324
高雄市,楠梓區,加昌里,573,2,蔡英文/陳建仁,491
高雄市,楠梓區,加昌里,573,3,宋楚瑜/徐欣瑩,118
高雄市,楠梓區,和昌里,557,1,朱立倫/王如玄,247
高雄市,楠梓區,和昌里,557,2,蔡英文/陳建仁,388
高雄市,楠梓區,和昌里,557,3,宋楚瑜/徐欣瑩,51
高雄市,楠梓區,和昌里,558,1,朱立倫/王如玄,252
高雄市,楠梓區,和昌里,558,2,蔡英文/陳建仁,385
高雄市,楠梓區,和昌里,558,3,宋楚瑜/徐欣瑩,76
高雄市,楠梓區,國昌里,567,1,朱立倫/王如玄,288
高雄市,楠梓區,國昌里,567,2,蔡英文/陳建仁,698
高雄市,楠梓區,國昌里,567,3,宋楚瑜/徐欣瑩,143
高雄市,楠梓區,國昌里,568,1,朱立倫/王如玄,289
高雄市,楠梓區,國昌里,568,2,蔡英文/陳建仁,637
高雄市,楠梓區,國昌里,568,3,宋楚瑜/徐欣瑩,120
高雄市,楠梓區,大昌里,543,1,朱立倫/王如玄,198
高雄市,楠梓區,大昌里,543,2,蔡英文/陳建仁,403
高雄市,楠梓區,大昌里,543,3,宋楚瑜/徐欣瑩,65
高雄市,楠梓區,大昌里,544,1,朱立倫/王如玄,293
高雄市,楠梓區,大昌里,544,2,蔡英文/陳建仁,325
高雄市,楠梓區,大昌里,544,3,宋楚瑜/徐欣瑩,73
高雄市,楠梓區,宏南里,534,1,朱立倫/王如玄,438
高雄市,楠梓區,宏南里,534,2,蔡英文/陳建仁,371
高雄市,楠梓區,宏南里,534,3,宋楚瑜/徐欣瑩,79
高雄市,楠梓區,宏昌里,555,1,朱立倫/王如玄,322
高雄市,楠梓區,宏昌里,555,2,蔡英文/陳建仁,481
高雄市,楠梓區,宏昌里,555,3,宋楚瑜/徐欣瑩,110
高雄市,楠梓區,宏昌里,556,1,朱立倫/王如玄,311
高雄市,楠梓區,宏昌里,556,2,蔡英文/陳建仁,563
高雄市,楠梓區,宏昌里,556,3,宋楚瑜/徐欣瑩,133
高雄市,楠梓區,宏榮里,537,1,朱立倫/王如玄,273
高雄市,楠梓區,宏榮里,537,2,蔡英文/陳建仁,458
高雄市,楠梓區,宏榮里,537,3,宋楚瑜/徐欣瑩,76
高雄市,楠梓區,宏榮里,538,1,朱立倫/王如玄,480
高雄市,楠梓區,宏榮里,538,2,蔡英文/陳建仁,448
高雄市,楠梓區,宏榮里,538,3,宋楚瑜/徐欣瑩,174
高雄市,楠梓區,宏毅里,535,1,朱立倫/王如玄,269
高雄市,楠梓區,宏毅里,535,2,蔡英文/陳建仁,584
高雄市,楠梓區,宏毅里,535,3,宋楚瑜/徐欣瑩,78
高雄市,楠梓區,宏毅里,536,1,朱立倫/王如玄,233
高雄市,楠梓區,宏毅里,536,2,蔡英文/陳建仁,545
高雄市,楠梓區,宏毅里,536,3,宋楚瑜/徐欣瑩,71
高雄市,楠梓區,廣昌里,539,1,朱立倫/王如玄,255
高雄市,楠梓區,廣昌里,539,2,蔡英文/陳建仁,693
高雄市,楠梓區,廣昌里,539,3,宋楚瑜/徐欣瑩,63
高雄市,楠梓區,廣昌里,540,1,朱立倫/王如玄,417
高雄市,楠梓區,廣昌里,540,2,蔡英文/陳建仁,507
高雄市,楠梓區,廣昌里,540,3,宋楚瑜/徐欣瑩,132
高雄市,楠梓區,建昌里,553,1,朱立倫/王如玄,259
高雄市,楠梓區,建昌里,553,2,蔡英文/陳建仁,510
高雄市,楠梓區,建昌里,553,3,宋楚瑜/徐欣瑩,88
高雄市,楠梓區,建昌里,554,1,朱立倫/王如玄,492
高雄市,楠梓區,建昌里,554,2,蔡英文/陳建仁,520
高雄市,楠梓區,建昌里,554,3,宋楚瑜/徐欣瑩,189
高雄市,楠梓區,惠楠里,510,1,朱立倫/王如玄,140
高雄市,楠梓區,惠楠里,510,2,蔡英文/陳建仁,549
高雄市,楠梓區,惠楠里,510,3,宋楚瑜/徐欣瑩,59
高雄市,楠梓區,惠楠里,511,1,朱立倫/王如玄,287
高雄市,楠梓區,惠楠里,511,2,蔡英文/陳建仁,522
高雄市,楠梓區,惠楠里,511,3,宋楚瑜/徐欣瑩,124
高雄市,楠梓區,惠民里,512,1,朱立倫/王如玄,380
高雄市,楠梓區,惠民里,512,2,蔡英文/陳建仁,796
高雄市,楠梓區,惠民里,512,3,宋楚瑜/徐欣瑩,158
高雄市,楠梓區,惠民里,513,1,朱立倫/王如玄,264
高雄市,楠梓區,惠民里,513,2,蔡英文/陳建仁,807
高雄市,楠梓區,惠民里,513,3,宋楚瑜/徐欣瑩,132
高雄市,楠梓區,惠豐里,514,1,朱立倫/王如玄,316
高雄市,楠梓區,惠豐里,514,2,蔡英文/陳建仁,544
高雄市,楠梓區,惠豐里,514,3,宋楚瑜/徐欣瑩,120
高雄市,楠梓區,惠豐里,515,1,朱立倫/王如玄,249
高雄市,楠梓區,惠豐里,515,2,蔡英文/陳建仁,532
高雄市,楠梓區,惠豐里,515,3,宋楚瑜/徐欣瑩,110
高雄市,楠梓區,惠豐里,516,1,朱立倫/王如玄,350
高雄市,楠梓區,惠豐里,516,2,蔡英文/陳建仁,515
高雄市,楠梓區,惠豐里,516,3,宋楚瑜/徐欣瑩,143
高雄市,楠梓區,慶昌里,559,1,朱立倫/王如玄,502
高雄市,楠梓區,慶昌里,559,2,蔡英文/陳建仁,537
高雄市,楠梓區,慶昌里,559,3,宋楚瑜/徐欣瑩,119
高雄市,楠梓區,慶昌里,560,1,朱立倫/王如玄,288
高雄市,楠梓區,慶昌里,560,2,蔡英文/陳建仁,626
高雄市,楠梓區,慶昌里,560,3,宋楚瑜/徐欣瑩,94
高雄市,楠梓區,東寧里,501,1,朱立倫/王如玄,278
高雄市,楠梓區,東寧里,501,2,蔡英文/陳建仁,766
高雄市,楠梓區,東寧里,501,3,宋楚瑜/徐欣瑩,135
高雄市,楠梓區,東寧里,502,1,朱立倫/王如玄,428
高雄市,楠梓區,東寧里,502,2,蔡英文/陳建仁,734
高雄市,楠梓區,東寧里,502,3,宋楚瑜/徐欣瑩,227
高雄市,楠梓區,泰昌里,550,1,朱立倫/王如玄,273
高雄市,楠梓區,泰昌里,550,2,蔡英文/陳建仁,586
高雄市,楠梓區,泰昌里,550,3,宋楚瑜/徐欣瑩,68
高雄市,楠梓區,清豐里,490,1,朱立倫/王如玄,191
高雄市,楠梓區,清豐里,490,2,蔡英文/陳建仁,661
高雄市,楠梓區,清豐里,490,3,宋楚瑜/徐欣瑩,131
高雄市,楠梓區,清豐里,491,1,朱立倫/王如玄,233
高雄市,楠梓區,清豐里,491,2,蔡英文/陳建仁,709
高雄市,楠梓區,清豐里,491,3,宋楚瑜/徐欣瑩,93
高雄市,楠梓區,清豐里,492,1,朱立倫/王如玄,232
高雄市,楠梓區,清豐里,492,2,蔡英文/陳建仁,771
高雄市,楠梓區,清豐里,492,3,宋楚瑜/徐欣瑩,114
高雄市,楠梓區,清豐里,493,1,朱立倫/王如玄,205
高雄市,楠梓區,清豐里,493,2,蔡英文/陳建仁,766
高雄市,楠梓區,清豐里,493,3,宋楚瑜/徐欣瑩,91
高雄市,楠梓區,清豐里,494,1,朱立倫/王如玄,215
高雄市,楠梓區,清豐里,494,2,蔡英文/陳建仁,859
高雄市,楠梓區,清豐里,494,3,宋楚瑜/徐欣瑩,143
高雄市,楠梓區,清豐里,495,1,朱立倫/王如玄,231
高雄市,楠梓區,清豐里,495,2,蔡英文/陳建仁,647
高雄市,楠梓區,清豐里,495,3,宋楚瑜/徐欣瑩,131
高雄市,楠梓區,清豐里,496,1,朱立倫/王如玄,308
高雄市,楠梓區,清豐里,496,2,蔡英文/陳建仁,812
高雄市,楠梓區,清豐里,496,3,宋楚瑜/徐欣瑩,142
高雄市,楠梓區,清豐里,497,1,朱立倫/王如玄,304
高雄市,楠梓區,清豐里,497,2,蔡英文/陳建仁,713
高雄市,楠梓區,清豐里,497,3,宋楚瑜/徐欣瑩,141
高雄市,楠梓區,清豐里,498,1,朱立倫/王如玄,331
高雄市,楠梓區,清豐里,498,2,蔡英文/陳建仁,692
高雄市,楠梓區,清豐里,498,3,宋楚瑜/徐欣瑩,161
高雄市,楠梓區,清豐里,499,1,朱立倫/王如玄,272
高雄市,楠梓區,清豐里,499,2,蔡英文/陳建仁,703
高雄市,楠梓區,清豐里,499,3,宋楚瑜/徐欣瑩,136
高雄市,楠梓區,清豐里,500,1,朱立倫/王如玄,231
高雄市,楠梓區,清豐里,500,2,蔡英文/陳建仁,659
高雄市,楠梓區,清豐里,500,3,宋楚瑜/徐欣瑩,109
高雄市,楠梓區,玉屏里,519,1,朱立倫/王如玄,78
高雄市,楠梓區,玉屏里,519,2,蔡英文/陳建仁,660
高雄市,楠梓區,玉屏里,519,3,宋楚瑜/徐欣瑩,39
高雄市,楠梓區,玉屏里,520,1,朱立倫/王如玄,108
高雄市,楠梓區,玉屏里,520,2,蔡英文/陳建仁,727
高雄市,楠梓區,玉屏里,520,3,宋楚瑜/徐欣瑩,67
高雄市,楠梓區,瑞屏里,524,1,朱立倫/王如玄,271
高雄市,楠梓區,瑞屏里,524,2,蔡英文/陳建仁,917
高雄市,楠梓區,瑞屏里,524,3,宋楚瑜/徐欣瑩,136
高雄市,楠梓區,瑞屏里,525,1,朱立倫/王如玄,308
高雄市,楠梓區,瑞屏里,525,2,蔡英文/陳建仁,690
高雄市,楠梓區,瑞屏里,525,3,宋楚瑜/徐欣瑩,146
高雄市,楠梓區,盛昌里,547,1,朱立倫/王如玄,376
高雄市,楠梓區,盛昌里,547,2,蔡英文/陳建仁,629
高雄市,楠梓區,盛昌里,547,3,宋楚瑜/徐欣瑩,101
高雄市,楠梓區,盛昌里,548,1,朱立倫/王如玄,336
高雄市,楠梓區,盛昌里,548,2,蔡英文/陳建仁,601
高雄市,楠梓區,盛昌里,548,3,宋楚瑜/徐欣瑩,116
高雄市,楠梓區,盛昌里,549,1,朱立倫/王如玄,441
高雄市,楠梓區,盛昌里,549,2,蔡英文/陳建仁,582
高雄市,楠梓區,盛昌里,549,3,宋楚瑜/徐欣瑩,141
高雄市,楠梓區,福昌里,545,1,朱立倫/王如玄,174
高雄市,楠梓區,福昌里,545,2,蔡英文/陳建仁,435
高雄市,楠梓區,福昌里,545,3,宋楚瑜/徐欣瑩,48
高雄市,楠梓區,福昌里,546,1,朱立倫/王如玄,200
高雄市,楠梓區,福昌里,546,2,蔡英文/陳建仁,440
高雄市,楠梓區,福昌里,546,3,宋楚瑜/徐欣瑩,79
高雄市,楠梓區,秀昌里,563,1,朱立倫/王如玄,204
高雄市,楠梓區,秀昌里,563,2,蔡英文/陳建仁,362
高雄市,楠梓區,秀昌里,563,3,宋楚瑜/徐欣瑩,58
高雄市,楠梓區,秀昌里,564,1,朱立倫/王如玄,302
高雄市,楠梓區,秀昌里,564,2,蔡英文/陳建仁,355
高雄市,楠梓區,秀昌里,564,3,宋楚瑜/徐欣瑩,78
高雄市,楠梓區,稔田里,523,1,朱立倫/王如玄,111
高雄市,楠梓區,稔田里,523,2,蔡英文/陳建仁,890
高雄市,楠梓區,稔田里,523,3,宋楚瑜/徐欣瑩,78
高雄市,楠梓區,翠屏里,526,1,朱立倫/王如玄,385
高雄市,楠梓區,翠屏里,526,2,蔡英文/陳建仁,578
高雄市,楠梓區,翠屏里,526,3,宋楚瑜/徐欣瑩,146
高雄市,楠梓區,翠屏里,527,1,朱立倫/王如玄,413
高雄市,楠梓區,翠屏里,527,2,蔡英文/陳建仁,598
高雄市,楠梓區,翠屏里,527,3,宋楚瑜/徐欣瑩,187
高雄市,楠梓區,翠屏里,528,1,朱立倫/王如玄,446
高雄市,楠梓區,翠屏里,528,2,蔡英文/陳建仁,512
高雄市,楠梓區,翠屏里,528,3,宋楚瑜/徐欣瑩,138
高雄市,楠梓區,翠屏里,529,1,朱立倫/王如玄,345
高雄市,楠梓區,翠屏里,529,2,蔡英文/陳建仁,579
高雄市,楠梓區,翠屏里,529,3,宋楚瑜/徐欣瑩,135
高雄市,楠梓區,翠屏里,530,1,朱立倫/王如玄,332
高雄市,楠梓區,翠屏里,530,2,蔡英文/陳建仁,556
高雄市,楠梓區,翠屏里,530,3,宋楚瑜/徐欣瑩,146
高雄市,楠梓區,翠屏里,531,1,朱立倫/王如玄,409
高雄市,楠梓區,翠屏里,531,2,蔡英文/陳建仁,532
高雄市,楠梓區,翠屏里,531,3,宋楚瑜/徐欣瑩,145
高雄市,楠梓區,翠屏里,532,1,朱立倫/王如玄,316
高雄市,楠梓區,翠屏里,532,2,蔡英文/陳建仁,625
高雄市,楠梓區,翠屏里,532,3,宋楚瑜/徐欣瑩,148
高雄市,楠梓區,翠屏里,533,1,朱立倫/王如玄,373
高雄市,楠梓區,翠屏里,533,2,蔡英文/陳建仁,495
高雄市,楠梓區,翠屏里,533,3,宋楚瑜/徐欣瑩,154
高雄市,楠梓區,興昌里,551,1,朱立倫/王如玄,376
高雄市,楠梓區,興昌里,551,2,蔡英文/陳建仁,905
高雄市,楠梓區,興昌里,551,3,宋楚瑜/徐欣瑩,144
高雄市,楠梓區,興昌里,552,1,朱立倫/王如玄,395
高雄市,楠梓區,興昌里,552,2,蔡英文/陳建仁,726
高雄市,楠梓區,興昌里,552,3,宋楚瑜/徐欣瑩,130
高雄市,楠梓區,藍田里,577,1,朱立倫/王如玄,319
高雄市,楠梓區,藍田里,577,2,蔡英文/陳建仁,681
高雄市,楠梓區,藍田里,577,3,宋楚瑜/徐欣瑩,142
高雄市,楠梓區,藍田里,578,1,朱立倫/王如玄,261
高雄市,楠梓區,藍田里,578,2,蔡英文/陳建仁,552
高雄市,楠梓區,藍田里,578,3,宋楚瑜/徐欣瑩,116
高雄市,楠梓區,藍田里,579,1,朱立倫/王如玄,405
高雄市,楠梓區,藍田里,579,2,蔡英文/陳建仁,654
高雄市,楠梓區,藍田里,579,3,宋楚瑜/徐欣瑩,150
高雄市,楠梓區,裕昌里,565,1,朱立倫/王如玄,299
高雄市,楠梓區,裕昌里,565,2,蔡英文/陳建仁,893
高雄市,楠梓區,裕昌里,565,3,宋楚瑜/徐欣瑩,115
高雄市,楠梓區,裕昌里,566,1,朱立倫/王如玄,402
高雄市,楠梓區,裕昌里,566,2,蔡英文/陳建仁,764
高雄市,楠梓區,裕昌里,566,3,宋楚瑜/徐欣瑩,140
高雄市,楠梓區,金田里,521,1,朱立倫/王如玄,136
高雄市,楠梓區,金田里,521,2,蔡英文/陳建仁,845
高雄市,楠梓區,金田里,521,3,宋楚瑜/徐欣瑩,81
高雄市,楠梓區,金田里,522,1,朱立倫/王如玄,200
高雄市,楠梓區,金田里,522,2,蔡英文/陳建仁,871
高雄市,楠梓區,金田里,522,3,宋楚瑜/徐欣瑩,100
高雄市,楠梓區,錦屏里,517,1,朱立倫/王如玄,148
高雄市,楠梓區,錦屏里,517,2,蔡英文/陳建仁,920
高雄市,楠梓區,錦屏里,517,3,宋楚瑜/徐欣瑩,59
高雄市,楠梓區,錦屏里,518,1,朱立倫/王如玄,224
高雄市,楠梓區,錦屏里,518,2,蔡英文/陳建仁,856
高雄市,楠梓區,錦屏里,518,3,宋楚瑜/徐欣瑩,106
高雄市,楠梓區,隆昌里,561,1,朱立倫/王如玄,384
高雄市,楠梓區,隆昌里,561,2,蔡英文/陳建仁,612
高雄市,楠梓區,隆昌里,561,3,宋楚瑜/徐欣瑩,105
高雄市,楠梓區,隆昌里,562,1,朱立倫/王如玄,385
高雄市,楠梓區,隆昌里,562,2,蔡英文/陳建仁,605
高雄市,楠梓區,隆昌里,562,3,宋楚瑜/徐欣瑩,124
高雄市,橋頭區,三德里,489,1,朱立倫/王如玄,78
高雄市,橋頭區,三德里,489,2,蔡英文/陳建仁,471
高雄市,橋頭區,三德里,489,3,宋楚瑜/徐欣瑩,32
高雄市,橋頭區,中崎里,484,1,朱立倫/王如玄,89
高雄市,橋頭區,中崎里,484,2,蔡英文/陳建仁,354
高雄市,橋頭區,中崎里,484,3,宋楚瑜/徐欣瑩,29
高雄市,橋頭區,仕和里,485,1,朱立倫/王如玄,159
高雄市,橋頭區,仕和里,485,2,蔡英文/陳建仁,659
高雄市,橋頭區,仕和里,485,3,宋楚瑜/徐欣瑩,66
高雄市,橋頭區,仕和里,486,1,朱立倫/王如玄,170
高雄市,橋頭區,仕和里,486,2,蔡英文/陳建仁,663
高雄市,橋頭區,仕和里,486,3,宋楚瑜/徐欣瑩,98
高雄市,橋頭區,仕和里,487,1,朱立倫/王如玄,186
高雄市,橋頭區,仕和里,487,2,蔡英文/陳建仁,639
高雄市,橋頭區,仕和里,487,3,宋楚瑜/徐欣瑩,89
高雄市,橋頭區,仕豐里,464,1,朱立倫/王如玄,200
高雄市,橋頭區,仕豐里,464,2,蔡英文/陳建仁,543
高雄市,橋頭區,仕豐里,464,3,宋楚瑜/徐欣瑩,75
高雄市,橋頭區,仕豐里,465,1,朱立倫/王如玄,179
高雄市,橋頭區,仕豐里,465,2,蔡英文/陳建仁,579
高雄市,橋頭區,仕豐里,465,3,宋楚瑜/徐欣瑩,72
高雄市,橋頭區,仕隆里,462,1,朱立倫/王如玄,180
高雄市,橋頭區,仕隆里,462,2,蔡英文/陳建仁,627
高雄市,橋頭區,仕隆里,462,3,宋楚瑜/徐欣瑩,69
高雄市,橋頭區,仕隆里,463,1,朱立倫/王如玄,173
高雄市,橋頭區,仕隆里,463,2,蔡英文/陳建仁,577
高雄市,橋頭區,仕隆里,463,3,宋楚瑜/徐欣瑩,72
高雄市,橋頭區,德松里,488,1,朱立倫/王如玄,185
高雄市,橋頭區,德松里,488,2,蔡英文/陳建仁,676
高雄市,橋頭區,德松里,488,3,宋楚瑜/徐欣瑩,73
高雄市,橋頭區,新莊里,476,1,朱立倫/王如玄,88
高雄市,橋頭區,新莊里,476,2,蔡英文/陳建仁,446
高雄市,橋頭區,新莊里,476,3,宋楚瑜/徐欣瑩,59
高雄市,橋頭區,新莊里,477,1,朱立倫/王如玄,42
高雄市,橋頭區,新莊里,477,2,蔡英文/陳建仁,198
高雄市,橋頭區,新莊里,477,3,宋楚瑜/徐欣瑩,27
高雄市,橋頭區,新莊里,478,1,朱立倫/王如玄,170
高雄市,橋頭區,新莊里,478,2,蔡英文/陳建仁,258
高雄市,橋頭區,新莊里,478,3,宋楚瑜/徐欣瑩,77
高雄市,橋頭區,東林里,467,1,朱立倫/王如玄,115
高雄市,橋頭區,東林里,467,2,蔡英文/陳建仁,576
高雄市,橋頭區,東林里,467,3,宋楚瑜/徐欣瑩,65
高雄市,橋頭區,東林里,468,1,朱立倫/王如玄,139
高雄市,橋頭區,東林里,468,2,蔡英文/陳建仁,719
高雄市,橋頭區,東林里,468,3,宋楚瑜/徐欣瑩,59
高雄市,橋頭區,橋南里,461,1,朱立倫/王如玄,190
高雄市,橋頭區,橋南里,461,2,蔡英文/陳建仁,543
高雄市,橋頭區,橋南里,461,3,宋楚瑜/徐欣瑩,50
高雄市,橋頭區,橋頭里,459,1,朱立倫/王如玄,137
高雄市,橋頭區,橋頭里,459,2,蔡英文/陳建仁,473
高雄市,橋頭區,橋頭里,459,3,宋楚瑜/徐欣瑩,70
高雄市,橋頭區,橋頭里,460,1,朱立倫/王如玄,172
高雄市,橋頭區,橋頭里,460,2,蔡英文/陳建仁,482
高雄市,橋頭區,橋頭里,460,3,宋楚瑜/徐欣瑩,61
高雄市,橋頭區,甲北里,479,1,朱立倫/王如玄,139
高雄市,橋頭區,甲北里,479,2,蔡英文/陳建仁,595
高雄市,橋頭區,甲北里,479,3,宋楚瑜/徐欣瑩,67
高雄市,橋頭區,甲北里,480,1,朱立倫/王如玄,139
高雄市,橋頭區,甲北里,480,2,蔡英文/陳建仁,383
高雄市,橋頭區,甲北里,480,3,宋楚瑜/徐欣瑩,70
高雄市,橋頭區,甲南里,481,1,朱立倫/王如玄,163
高雄市,橋頭區,甲南里,481,2,蔡英文/陳建仁,578
高雄市,橋頭區,甲南里,481,3,宋楚瑜/徐欣瑩,60
高雄市,橋頭區,甲南里,482,1,朱立倫/王如玄,177
高雄市,橋頭區,甲南里,482,2,蔡英文/陳建仁,611
高雄市,橋頭區,甲南里,482,3,宋楚瑜/徐欣瑩,73
高雄市,橋頭區,白樹里,471,1,朱立倫/王如玄,152
高雄市,橋頭區,白樹里,471,2,蔡英文/陳建仁,555
高雄市,橋頭區,白樹里,471,3,宋楚瑜/徐欣瑩,69
高雄市,橋頭區,白樹里,472,1,朱立倫/王如玄,156
高雄市,橋頭區,白樹里,472,2,蔡英文/陳建仁,575
高雄市,橋頭區,白樹里,472,3,宋楚瑜/徐欣瑩,78
高雄市,橋頭區,白樹里,473,1,朱立倫/王如玄,182
高雄市,橋頭區,白樹里,473,2,蔡英文/陳建仁,282
高雄市,橋頭區,白樹里,473,3,宋楚瑜/徐欣瑩,55
高雄市,橋頭區,筆秀里,474,1,朱立倫/王如玄,109
高雄市,橋頭區,筆秀里,474,2,蔡英文/陳建仁,532
高雄市,橋頭區,筆秀里,474,3,宋楚瑜/徐欣瑩,50
高雄市,橋頭區,筆秀里,475,1,朱立倫/王如玄,63
高雄市,橋頭區,筆秀里,475,2,蔡英文/陳建仁,299
高雄市,橋頭區,筆秀里,475,3,宋楚瑜/徐欣瑩,35
高雄市,橋頭區,芋寮里,466,1,朱立倫/王如玄,174
高雄市,橋頭區,芋寮里,466,2,蔡英文/陳建仁,676
高雄市,橋頭區,芋寮里,466,3,宋楚瑜/徐欣瑩,71
高雄市,橋頭區,西林里,469,1,朱立倫/王如玄,96
高雄市,橋頭區,西林里,469,2,蔡英文/陳建仁,435
高雄市,橋頭區,西林里,469,3,宋楚瑜/徐欣瑩,31
高雄市,橋頭區,西林里,470,1,朱立倫/王如玄,92
高雄市,橋頭區,西林里,470,2,蔡英文/陳建仁,404
高雄市,橋頭區,西林里,470,3,宋楚瑜/徐欣瑩,40
高雄市,橋頭區,頂鹽里,483,1,朱立倫/王如玄,182
高雄市,橋頭區,頂鹽里,483,2,蔡英文/陳建仁,643
高雄市,橋頭區,頂鹽里,483,3,宋楚瑜/徐欣瑩,78
高雄市,永安區,保寧里,337,1,朱立倫/王如玄,185
高雄市,永安區,保寧里,337,2,蔡英文/陳建仁,457
高雄市,永安區,保寧里,337,3,宋楚瑜/徐欣瑩,93
高雄市,永安區,保寧里,338,1,朱立倫/王如玄,172
高雄市,永安區,保寧里,338,2,蔡英文/陳建仁,565
高雄市,永安區,保寧里,338,3,宋楚瑜/徐欣瑩,98
高雄市,永安區,新港里,333,1,朱立倫/王如玄,157
高雄市,永安區,新港里,333,2,蔡英文/陳建仁,408
高雄市,永安區,新港里,333,3,宋楚瑜/徐欣瑩,61
高雄市,永安區,新港里,334,1,朱立倫/王如玄,62
高雄市,永安區,新港里,334,2,蔡英文/陳建仁,314
高雄市,永安區,新港里,334,3,宋楚瑜/徐欣瑩,51
高雄市,永安區,新港里,335,1,朱立倫/王如玄,105
高雄市,永安區,新港里,335,2,蔡英文/陳建仁,287
高雄市,永安區,新港里,335,3,宋楚瑜/徐欣瑩,48
高雄市,永安區,永安里,329,1,朱立倫/王如玄,146
高雄市,永安區,永安里,329,2,蔡英文/陳建仁,282
高雄市,永安區,永安里,329,3,宋楚瑜/徐欣瑩,51
高雄市,永安區,永安里,330,1,朱立倫/王如玄,120
高雄市,永安區,永安里,330,2,蔡英文/陳建仁,305
高雄市,永安區,永安里,330,3,宋楚瑜/徐欣瑩,64
高雄市,永安區,永華里,331,1,朱立倫/王如玄,187
高雄市,永安區,永華里,331,2,蔡英文/陳建仁,338
高雄市,永安區,永華里,331,3,宋楚瑜/徐欣瑩,49
高雄市,永安區,永華里,332,1,朱立倫/王如玄,154
高雄市,永安區,永華里,332,2,蔡英文/陳建仁,413
高雄市,永安區,永華里,332,3,宋楚瑜/徐欣瑩,69
高雄市,永安區,維新里,339,1,朱立倫/王如玄,193
高雄市,永安區,維新里,339,2,蔡英文/陳建仁,688
高雄市,永安區,維新里,339,3,宋楚瑜/徐欣瑩,122
高雄市,永安區,維新里,340,1,朱立倫/王如玄,234
高雄市,永安區,維新里,340,2,蔡英文/陳建仁,794
高雄市,永安區,維新里,340,3,宋楚瑜/徐欣瑩,159
高雄市,永安區,鹽田里,336,1,朱立倫/王如玄,39
高雄市,永安區,鹽田里,336,2,蔡英文/陳建仁,172
高雄市,永安區,鹽田里,336,3,宋楚瑜/徐欣瑩,24
高雄市,湖內區,中賢里,282,1,朱立倫/王如玄,101
高雄市,湖內區,中賢里,282,2,蔡英文/陳建仁,385
高雄市,湖內區,中賢里,282,3,宋楚瑜/徐欣瑩,47
高雄市,湖內區,中賢里,283,1,朱立倫/王如玄,110
高雄市,湖內區,中賢里,283,2,蔡英文/陳建仁,549
高雄市,湖內區,中賢里,283,3,宋楚瑜/徐欣瑩,81
高雄市,湖內區,公舘里,267,1,朱立倫/王如玄,145
高雄市,湖內區,公舘里,267,2,蔡英文/陳建仁,443
高雄市,湖內區,公舘里,267,3,宋楚瑜/徐欣瑩,66
高雄市,湖內區,公舘里,268,1,朱立倫/王如玄,159
高雄市,湖內區,公舘里,268,2,蔡英文/陳建仁,443
高雄市,湖內區,公舘里,268,3,宋楚瑜/徐欣瑩,87
高雄市,湖內區,劉家里,265,1,朱立倫/王如玄,120
高雄市,湖內區,劉家里,265,2,蔡英文/陳建仁,499
高雄市,湖內區,劉家里,265,3,宋楚瑜/徐欣瑩,46
高雄市,湖內區,大湖里,271,1,朱立倫/王如玄,206
高雄市,湖內區,大湖里,271,2,蔡英文/陳建仁,507
高雄市,湖內區,大湖里,271,3,宋楚瑜/徐欣瑩,89
高雄市,湖內區,大湖里,272,1,朱立倫/王如玄,175
高雄市,湖內區,大湖里,272,2,蔡英文/陳建仁,476
高雄市,湖內區,大湖里,272,3,宋楚瑜/徐欣瑩,104
高雄市,湖內區,大湖里,273,1,朱立倫/王如玄,185
高雄市,湖內區,大湖里,273,2,蔡英文/陳建仁,440
高雄市,湖內區,大湖里,273,3,宋楚瑜/徐欣瑩,73
高雄市,湖內區,太爺里,266,1,朱立倫/王如玄,109
高雄市,湖內區,太爺里,266,2,蔡英文/陳建仁,399
高雄市,湖內區,太爺里,266,3,宋楚瑜/徐欣瑩,51
高雄市,湖內區,忠興里,285,1,朱立倫/王如玄,116
高雄市,湖內區,忠興里,285,2,蔡英文/陳建仁,349
高雄市,湖內區,忠興里,285,3,宋楚瑜/徐欣瑩,42
